Subject,Session,Trial,Accuracy,Target,Distractor,Pair,Distance,JointRank
2,25,137,1,1,3,2,2,4
2,25,138,1,4,5,22,1,9
2,25,139,1,4,7,24,3,11
2,25,140,1,3,7,19,4,10
2,25,141,0,7,8,34,1,15
2,25,142,1,2,7,13,5,9
2,25,143,1,6,9,33,3,15
2,25,144,1,1,8,7,7,9
2,26,1,0,3,9,21,6,12
2,26,2,0,1,6,5,5,7
2,26,3,0,2,7,13,5,9
2,26,4,0,3,4,16,1,7
2,26,5,0,1,2,1,1,3
2,26,6,0,3,5,17,2,8
2,26,7,0,4,8,25,4,12
2,26,8,1,6,7,31,1,13
2,26,9,1,1,8,7,7,9
2,26,10,0,1,9,8,8,10
2,26,11,1,2,4,10,2,6
2,26,12,1,4,7,24,3,11
2,26,13,1,2,3,9,1,5
2,26,14,0,5,7,28,2,12
2,26,15,1,2,6,12,4,8
2,26,16,1,3,8,20,5,11
2,26,17,0,5,8,29,3,13
2,26,18,1,2,5,11,3,7
2,26,19,1,4,6,23,2,10
2,26,20,0,7,8,34,1,15
2,26,21,1,8,9,36,1,17
2,26,22,0,2,8,14,6,10
2,26,23,1,1,4,3,3,5
2,26,24,0,2,9,15,7,11
2,26,25,0,6,9,33,3,15
2,26,26,1,3,7,19,4,10
2,26,27,0,5,9,30,4,14
2,26,28,1,7,9,35,2,16
2,26,29,1,1,3,2,2,4
2,26,30,1,4,9,26,5,13
2,26,31,1,3,6,18,3,9
2,26,32,1,1,7,6,6,8
2,26,33,1,6,8,32,2,14
2,26,34,0,5,6,27,1,11
2,26,35,1,4,5,22,1,9
2,26,36,1,1,5,4,4,6
2,26,37,0,2,4,10,2,6
2,26,38,1,7,9,35,2,16
2,26,39,1,6,8,32,2,14
2,26,40,1,1,7,6,6,8
2,26,41,1,5,9,30,4,14
2,26,42,1,4,9,26,5,13
2,26,43,1,1,9,8,8,10
2,26,44,1,4,5,22,1,9
2,26,45,1,5,8,29,3,13
2,26,46,1,3,7,19,4,10
2,26,47,1,6,9,33,3,15
2,26,48,0,8,9,36,1,17
2,26,49,1,2,6,12,4,8
2,26,50,1,6,7,31,1,13
2,26,51,1,3,8,20,5,11
2,26,52,1,4,8,25,4,12
2,26,53,0,3,6,18,3,9
2,26,54,1,1,4,3,3,5
2,26,55,0,1,2,1,1,3
2,26,56,1,2,3,9,1,5
2,26,57,0,2,8,14,6,10
2,26,58,1,7,8,34,1,15
2,26,59,0,3,4,16,1,7
2,26,60,1,2,7,13,5,9
2,26,61,1,2,9,15,7,11
2,26,62,1,5,6,27,1,11
2,26,63,0,1,6,5,5,7
2,26,64,1,1,8,7,7,9
2,26,65,0,3,9,21,6,12
2,26,66,0,3,5,17,2,8
2,26,67,0,1,3,2,2,4
2,26,68,1,2,5,11,3,7
2,26,69,0,1,5,4,4,6
2,26,70,1,4,6,23,2,10
2,26,71,1,4,7,24,3,11
2,26,72,1,5,7,28,2,12
2,26,73,1,5,9,30,4,14
2,26,74,0,1,6,5,5,7
2,26,75,0,1,2,1,1,3
2,26,76,1,1,9,8,8,10
2,26,77,1,1,3,2,2,4
2,26,78,1,1,7,6,6,8
2,26,79,1,8,9,36,1,17
2,26,80,1,1,5,4,4,6
2,26,81,0,4,5,22,1,9
2,26,82,0,3,8,20,5,11
2,26,83,0,2,4,10,2,6
2,26,84,0,3,6,18,3,9
2,26,85,1,3,9,21,6,12
2,26,86,1,4,9,26,5,13
2,26,87,1,4,7,24,3,11
2,26,88,0,2,5,11,3,7
2,26,89,1,4,6,23,2,10
2,26,90,1,7,9,35,2,16
2,26,91,1,1,8,7,7,9
2,26,92,1,5,8,29,3,13
2,26,93,0,3,4,16,1,7
2,26,94,0,6,8,32,2,14
2,26,95,0,3,7,19,4,10
2,26,96,0,2,8,14,6,10
2,26,97,0,3,5,17,2,8
2,26,98,0,5,6,27,1,11
2,26,99,0,2,7,13,5,9
2,26,100,1,1,4,3,3,5
2,26,101,0,2,6,12,4,8
2,26,102,0,2,9,15,7,11
2,26,103,1,4,8,25,4,12
2,26,104,0,5,7,28,2,12
2,26,105,1,6,9,33,3,15
2,26,106,1,6,7,31,1,13
2,26,107,0,2,3,9,1,5
2,26,108,1,7,8,34,1,15
2,26,109,1,3,5,17,2,8
2,26,110,0,5,7,28,2,12
2,26,111,0,2,7,13,5,9
2,26,112,0,2,4,10,2,6
2,26,113,1,5,9,30,4,14
2,26,114,1,1,7,6,6,8
2,26,115,1,1,2,1,1,3
2,26,116,0,5,8,29,3,13
2,26,117,1,3,9,21,6,12
2,26,118,1,1,5,4,4,6
2,26,119,1,2,9,15,7,11
2,26,120,1,6,8,32,2,14
2,26,121,1,1,9,8,8,10
2,26,122,1,1,6,5,5,7
2,26,123,1,1,3,2,2,4
2,26,124,1,4,6,23,2,10
2,26,125,1,8,9,36,1,17
2,26,126,0,3,8,20,5,11
2,26,127,1,7,8,34,1,15
2,26,128,1,2,8,14,6,10
2,26,129,1,4,5,22,1,9
2,26,130,0,1,4,3,3,5
2,26,131,1,3,6,18,3,9
2,26,132,1,6,9,33,3,15
2,26,133,1,3,7,19,4,10
2,26,134,0,5,6,27,1,11
2,26,135,0,6,7,31,1,13
2,26,136,0,2,5,11,3,7
2,26,137,1,4,9,26,5,13
2,26,138,0,2,3,9,1,5
2,26,139,0,3,4,16,1,7
2,26,140,1,7,9,35,2,16
2,26,141,1,4,8,25,4,12
2,26,142,1,4,7,24,3,11
2,26,143,1,2,6,12,4,8
2,26,144,1,1,8,7,7,9
2,27,1,0,2,9,15,7,11
2,27,2,1,1,9,8,8,10
2,27,3,0,7,8,34,1,15
2,27,4,1,2,5,11,3,7
2,27,5,1,1,3,2,2,4
2,27,6,1,2,8,14,6,10
2,27,7,1,5,8,29,3,13
2,27,8,1,3,7,19,4,10
2,27,9,0,3,4,16,1,7
2,27,10,1,1,8,7,7,9
2,27,11,0,3,9,21,6,12
2,27,12,1,1,4,3,3,5
2,27,13,1,2,6,12,4,8
2,27,14,1,5,9,30,4,14
2,27,15,1,4,8,25,4,12
2,27,16,1,8,9,36,1,17
2,27,17,1,5,7,28,2,12
2,27,18,1,2,3,9,1,5
2,27,19,0,1,2,1,1,3
2,27,20,1,1,7,6,6,8
2,27,21,1,4,9,26,5,13
2,27,22,1,2,4,10,2,6
2,27,23,1,5,6,27,1,11
2,27,24,0,3,5,17,2,8
2,27,25,1,2,7,13,5,9
2,27,26,0,4,5,22,1,9
2,27,27,0,3,8,20,5,11
2,27,28,0,3,6,18,3,9
2,27,29,1,6,8,32,2,14
2,27,30,1,6,9,33,3,15
2,27,31,1,1,5,4,4,6
2,27,32,1,6,7,31,1,13
2,27,33,0,4,6,23,2,10
2,27,34,1,4,7,24,3,11
2,27,35,1,7,9,35,2,16
2,27,36,1,1,6,5,5,7
2,27,37,1,4,8,25,4,12
2,27,38,1,2,3,9,1,5
2,27,39,1,4,5,22,1,9
2,27,40,1,5,8,29,3,13
2,27,41,1,2,6,12,4,8
2,27,42,0,3,4,16,1,7
2,27,43,1,1,5,4,4,6
2,27,44,1,1,7,6,6,8
2,27,45,1,1,2,1,1,3
2,27,46,1,5,9,30,4,14
2,27,47,1,3,8,20,5,11
2,27,48,0,3,6,18,3,9
2,27,49,1,4,7,24,3,11
2,27,50,1,6,8,32,2,14
2,27,51,1,5,6,27,1,11
2,27,52,1,4,9,26,5,13
2,27,53,1,1,8,7,7,9
2,27,54,0,6,7,31,1,13
2,27,55,1,7,9,35,2,16
2,27,56,0,3,7,19,4,10
2,27,57,1,2,7,13,5,9
2,27,58,0,8,9,36,1,17
2,27,59,1,7,8,34,1,15
2,27,60,0,6,9,33,3,15
2,27,61,1,4,6,23,2,10
2,27,62,0,2,4,10,2,6
2,27,63,1,1,4,3,3,5
2,27,64,1,1,3,2,2,4
2,27,65,1,3,9,21,6,12
2,27,66,1,1,9,8,8,10
2,27,67,1,2,9,15,7,11
2,27,68,0,3,5,17,2,8
2,27,69,1,1,6,5,5,7
2,27,70,1,2,5,11,3,7
2,27,71,1,5,7,28,2,12
2,27,72,1,2,8,14,6,10
2,27,73,1,6,9,33,3,15
2,27,74,0,6,7,31,1,13
2,27,75,1,1,6,5,5,7
2,27,76,1,4,8,25,4,12
2,27,77,1,2,3,9,1,5
2,27,78,1,4,6,23,2,10
2,27,79,1,4,5,22,1,9
2,27,80,0,3,8,20,5,11
2,27,81,1,7,8,34,1,15
2,27,82,1,2,8,14,6,10
2,27,83,0,3,5,17,2,8
2,27,84,1,8,9,36,1,17
2,27,85,0,3,7,19,4,10
2,27,86,1,1,2,1,1,3
2,27,87,1,4,9,26,5,13
2,27,88,1,4,7,24,3,11
2,27,89,0,3,4,16,1,7
2,27,90,1,5,8,29,3,13
2,27,91,1,2,7,13,5,9
2,27,92,1,1,7,6,6,8
2,27,93,1,2,4,10,2,6
2,27,94,1,5,9,30,4,14
2,27,95,1,1,4,3,3,5
2,27,96,1,1,3,2,2,4
2,27,97,1,7,9,35,2,16
2,27,98,1,3,9,21,6,12
2,27,99,1,3,6,18,3,9
2,27,100,1,2,5,11,3,7
2,27,101,1,6,8,32,2,14
2,27,102,0,5,6,27,1,11
2,27,103,1,2,9,15,7,11
2,27,104,1,2,6,12,4,8
2,27,105,1,1,9,8,8,10
2,27,106,0,5,7,28,2,12
2,27,107,1,1,8,7,7,9
2,27,108,1,1,5,4,4,6
2,27,109,1,4,5,22,1,9
2,27,110,1,3,8,20,5,11
2,27,111,1,5,9,30,4,14
2,27,112,1,5,7,28,2,12
2,27,113,1,7,9,35,2,16
2,27,114,1,3,9,21,6,12
2,27,115,1,2,5,11,3,7
2,27,116,1,1,5,4,4,6
2,27,117,1,6,8,32,2,14
2,27,118,1,1,9,8,8,10
2,27,119,1,5,8,29,3,13
2,27,120,1,4,7,24,3,11
2,27,121,1,2,7,13,5,9
2,27,122,1,4,8,25,4,12
2,27,123,1,2,8,14,6,10
2,27,124,1,4,6,23,2,10
2,27,125,0,3,4,16,1,7
2,27,126,1,1,3,2,2,4
2,27,127,1,1,8,7,7,9
2,27,128,1,2,9,15,7,11
2,27,129,1,1,2,1,1,3
2,27,130,1,6,9,33,3,15
2,27,131,1,3,7,19,4,10
2,27,132,1,3,5,17,2,8
2,27,133,1,2,3,9,1,5
2,27,134,1,2,6,12,4,8
2,27,135,1,5,6,27,1,11
2,27,136,1,1,6,5,5,7
2,27,137,1,3,6,18,3,9
2,27,138,0,6,7,31,1,13
2,27,139,1,1,7,6,6,8
2,27,140,1,7,8,34,1,15
2,27,141,1,2,4,10,2,6
2,27,142,1,4,9,26,5,13
2,27,143,1,8,9,36,1,17
2,27,144,1,1,4,3,3,5
2,28,1,0,6,8,32,2,14
2,28,2,1,4,5,22,1,9
2,28,3,0,2,3,9,1,5
2,28,4,0,3,4,16,1,7
2,28,5,0,1,4,3,3,5
2,28,6,0,1,5,4,4,6
2,28,7,0,4,6,23,2,10
2,28,8,1,2,5,11,3,7
2,28,9,0,3,7,19,4,10
2,28,10,0,1,3,2,2,4
2,28,11,0,4,8,25,4,12
2,28,12,0,5,6,27,1,11
2,28,13,1,5,7,28,2,12
2,28,14,0,6,7,31,1,13
2,28,15,0,4,7,24,3,11
2,28,16,0,8,9,36,1,17
2,28,17,0,3,5,17,2,8
2,28,18,1,4,9,26,5,13
2,28,19,0,1,7,6,6,8
2,28,20,0,1,9,8,8,10
2,28,21,1,1,8,7,7,9
2,28,22,1,1,2,1,1,3
2,28,23,1,3,6,18,3,9
2,28,24,1,2,8,14,6,10
2,28,25,1,2,6,12,4,8
2,28,26,1,3,9,21,6,12
2,28,27,1,5,8,29,3,13
2,28,28,1,1,6,5,5,7
2,28,29,1,6,9,33,3,15
2,28,30,1,2,4,10,2,6
2,28,31,0,7,8,34,1,15
2,28,32,1,2,7,13,5,9
2,28,33,1,3,8,20,5,11
2,28,34,1,2,9,15,7,11
2,28,35,0,7,9,35,2,16
2,28,36,0,5,9,30,4,14
2,28,37,1,2,3,9,1,5
2,28,38,0,5,8,29,3,13
2,28,39,1,1,8,7,7,9
2,28,40,1,6,7,31,1,13
2,28,41,1,6,8,32,2,14
2,28,42,1,4,7,24,3,11
2,28,43,1,8,9,36,1,17
2,28,44,1,3,7,19,4,10
2,28,45,1,1,5,4,4,6
2,28,46,1,6,9,33,3,15
2,28,47,1,2,6,12,4,8
2,28,48,1,1,6,5,5,7
2,28,49,1,7,9,35,2,16
2,28,50,1,1,4,3,3,5
2,28,51,1,3,9,21,6,12
2,28,52,1,2,8,14,6,10
2,28,53,1,2,4,10,2,6
2,28,54,1,1,9,8,8,10
2,28,55,0,5,6,27,1,11
2,28,56,0,3,6,18,3,9
2,28,57,1,1,3,2,2,4
2,28,58,1,1,2,1,1,3
2,28,59,1,4,8,25,4,12
2,28,60,0,7,8,34,1,15
2,28,61,1,4,5,22,1,9
2,28,62,1,3,8,20,5,11
2,28,63,0,5,7,28,2,12
2,28,64,1,5,9,30,4,14
2,28,65,1,3,4,16,1,7
2,28,66,1,3,5,17,2,8
2,28,67,1,2,9,15,7,11
2,28,68,1,2,7,13,5,9
2,28,69,1,4,6,23,2,10
2,28,70,1,2,5,11,3,7
2,28,71,1,4,9,26,5,13
2,28,72,1,1,7,6,6,8
2,28,73,1,1,5,4,4,6
2,28,74,1,4,6,23,2,10
2,28,75,1,1,3,2,2,4
2,28,76,1,2,7,13,5,9
2,28,77,1,1,6,5,5,7
2,28,78,1,6,9,33,3,15
2,28,79,1,4,8,25,4,12
2,28,80,1,2,6,12,4,8
2,28,81,1,2,3,9,1,5
2,28,82,1,2,4,10,2,6
2,28,83,1,1,7,6,6,8
2,28,84,1,7,9,35,2,16
2,28,85,1,2,5,11,3,7
2,28,86,1,6,8,32,2,14
2,28,87,1,4,7,24,3,11
2,28,88,1,2,9,15,7,11
2,28,89,1,2,8,14,6,10
2,28,90,0,5,6,27,1,11
2,28,91,1,5,9,30,4,14
2,28,92,0,7,8,34,1,15
2,28,93,1,5,8,29,3,13
2,28,94,1,8,9,36,1,17
2,28,95,1,6,7,31,1,13
2,28,96,1,4,5,22,1,9
2,28,97,1,3,6,18,3,9
2,28,98,1,3,7,19,4,10
2,28,99,1,3,5,17,2,8
2,28,100,1,1,9,8,8,10
2,28,101,1,4,9,26,5,13
2,28,102,1,1,8,7,7,9
2,28,103,1,5,7,28,2,12
2,28,104,1,1,2,1,1,3
2,28,105,1,3,8,20,5,11
2,28,106,1,1,4,3,3,5
2,28,107,1,3,9,21,6,12
2,28,108,1,3,4,16,1,7
2,28,109,1,1,2,1,1,3
2,28,110,1,1,7,6,6,8
2,28,111,1,3,5,17,2,8
2,28,112,1,6,8,32,2,14
2,28,113,1,1,4,3,3,5
2,28,114,0,2,4,10,2,6
2,28,115,0,3,4,16,1,7
2,28,116,1,5,9,30,4,14
2,28,117,1,3,6,18,3,9
2,28,118,1,4,7,24,3,11
2,28,119,1,1,3,2,2,4
2,28,120,1,2,8,14,6,10
2,28,121,1,7,8,34,1,15
2,28,122,0,5,6,27,1,11
2,28,123,1,5,8,29,3,13
2,28,124,1,6,7,31,1,13
2,28,125,1,1,8,7,7,9
2,28,126,1,2,5,11,3,7
2,28,127,0,2,3,9,1,5
2,28,128,1,5,7,28,2,12
2,28,129,1,3,8,20,5,11
2,28,130,1,1,5,4,4,6
2,28,131,1,4,8,25,4,12
2,28,132,1,1,6,5,5,7
2,28,133,1,7,9,35,2,16
2,28,134,1,6,9,33,3,15
2,28,135,0,2,6,12,4,8
2,28,136,1,2,7,13,5,9
2,28,137,1,3,9,21,6,12
2,28,138,1,2,9,15,7,11
2,28,139,1,4,9,26,5,13
2,28,140,1,8,9,36,1,17
2,28,141,1,1,9,8,8,10
2,28,142,1,3,7,19,4,10
2,28,143,1,4,6,23,2,10
2,28,144,1,4,5,22,1,9
2,29,1,0,2,7,13,5,9
2,29,2,1,6,9,33,3,15
2,29,3,0,3,6,18,3,9
2,29,4,0,3,8,20,5,11
2,29,5,1,4,8,25,4,12
2,29,6,0,1,6,5,5,7
2,29,7,1,4,7,24,3,11
2,29,8,1,7,9,35,2,16
2,29,9,0,1,9,8,8,10
2,29,10,1,1,2,1,1,3
2,29,11,1,1,7,6,6,8
2,29,12,0,6,8,32,2,14
2,29,13,0,3,7,19,4,10
2,29,14,0,1,3,2,2,4
2,29,15,0,5,7,28,2,12
2,29,16,0,2,6,12,4,8
2,29,17,0,2,5,11,3,7
2,29,18,0,3,4,16,1,7
2,29,19,0,5,9,30,4,14
2,29,20,1,1,5,4,4,6
2,29,21,1,3,5,17,2,8
2,29,22,0,4,5,22,1,9
2,29,23,0,2,8,14,6,10
2,29,24,1,3,9,21,6,12
2,29,25,0,2,3,9,1,5
2,29,26,1,1,4,3,3,5
2,29,27,1,4,9,26,5,13
2,29,28,0,6,7,31,1,13
2,29,29,1,5,6,27,1,11
2,29,30,0,8,9,36,1,17
2,29,31,0,5,8,29,3,13
2,29,32,1,2,4,10,2,6
2,29,33,1,7,8,34,1,15
2,29,34,1,1,8,7,7,9
2,29,35,1,2,9,15,7,11
2,29,36,1,4,6,23,2,10
2,29,37,1,2,3,9,1,5
2,29,38,0,3,4,16,1,7
2,29,39,1,3,8,20,5,11
2,29,40,1,1,4,3,3,5
2,29,41,1,4,6,23,2,10
2,29,42,1,1,5,4,4,6
2,29,43,1,1,2,1,1,3
2,29,44,1,7,9,35,2,16
2,29,45,1,7,8,34,1,15
2,29,46,0,3,7,19,4,10
2,29,47,0,5,8,29,3,13
2,29,48,1,2,6,12,4,8
2,29,49,0,3,6,18,3,9
2,29,50,1,4,9,26,5,13
2,29,51,1,1,3,2,2,4
2,29,52,1,1,8,7,7,9
2,29,53,1,6,8,32,2,14
2,29,54,0,8,9,36,1,17
2,29,55,1,6,9,33,3,15
2,29,56,1,2,7,13,5,9
2,29,57,1,1,7,6,6,8
2,29,58,1,1,6,5,5,7
2,29,59,0,5,7,28,2,12
2,29,60,0,4,7,24,3,11
2,29,61,0,5,9,30,4,14
2,29,62,1,3,9,21,6,12
2,29,63,0,2,4,10,2,6
2,29,64,0,4,5,22,1,9
2,29,65,1,3,5,17,2,8
2,29,66,0,5,6,27,1,11
2,29,67,1,2,9,15,7,11
2,29,68,0,6,7,31,1,13
2,29,69,1,2,5,11,3,7
2,29,70,1,1,9,8,8,10
2,29,71,1,2,8,14,6,10
2,29,72,1,4,8,25,4,12
2,29,73,1,4,7,24,3,11
2,29,74,1,4,6,23,2,10
2,29,75,1,2,7,13,5,9
2,29,76,1,2,6,12,4,8
2,29,77,1,1,3,2,2,4
2,29,78,1,2,3,9,1,5
2,29,79,1,1,6,5,5,7
2,29,80,1,1,8,7,7,9
2,29,81,1,1,2,1,1,3
2,29,82,1,3,8,20,5,11
2,29,83,0,5,9,30,4,14
2,29,84,1,7,8,34,1,15
2,29,85,0,6,8,32,2,14
2,29,86,0,3,7,19,4,10
2,29,87,0,2,4,10,2,6
2,29,88,1,6,7,31,1,13
2,29,89,1,5,7,28,2,12
2,29,90,1,7,9,35,2,16
2,29,91,1,3,9,21,6,12
2,29,92,1,3,6,18,3,9
2,29,93,1,1,9,8,8,10
2,29,94,1,8,9,36,1,17
2,29,95,1,1,4,3,3,5
2,29,96,1,2,5,11,3,7
2,29,97,1,4,8,25,4,12
2,29,98,0,5,6,27,1,11
2,29,99,1,4,9,26,5,13
2,29,100,1,3,5,17,2,8
2,29,101,1,5,8,29,3,13
2,29,102,1,2,9,15,7,11
2,29,103,1,2,8,14,6,10
2,29,104,0,6,9,33,3,15
2,29,105,1,3,4,16,1,7
2,29,106,0,4,5,22,1,9
2,29,107,1,1,5,4,4,6
2,29,108,1,1,7,6,6,8
2,29,109,1,8,9,36,1,17
2,29,110,1,4,5,22,1,9
2,29,111,1,6,7,31,1,13
2,29,112,1,3,9,21,6,12
2,29,113,1,1,8,7,7,9
2,29,114,1,2,7,13,5,9
2,29,115,1,3,7,19,4,10
2,29,116,1,1,2,1,1,3
2,29,117,1,7,8,34,1,15
2,29,118,1,1,7,6,6,8
2,29,119,1,4,6,23,2,10
2,29,120,1,5,6,27,1,11
2,29,121,1,2,9,15,7,11
2,29,122,1,1,3,2,2,4
2,29,123,1,3,6,18,3,9
2,29,124,0,2,4,10,2,6
2,29,125,1,6,8,32,2,14
2,29,126,1,1,9,8,8,10
2,29,127,1,3,4,16,1,7
2,29,128,1,4,8,25,4,12
2,29,129,1,3,5,17,2,8
2,29,130,1,1,6,5,5,7
2,29,131,1,7,9,35,2,16
2,29,132,1,2,5,11,3,7
2,29,133,1,4,9,26,5,13
2,29,134,1,4,7,24,3,11
2,29,135,1,3,8,20,5,11
2,29,136,1,1,4,3,3,5
2,29,137,1,2,8,14,6,10
2,29,138,1,5,7,28,2,12
2,29,139,1,5,9,30,4,14
2,29,140,1,2,6,12,4,8
2,29,141,1,1,5,4,4,6
2,29,142,1,6,9,33,3,15
2,29,143,1,5,8,29,3,13
2,29,144,1,2,3,9,1,5
2,30,1,1,5,9,30,4,14
2,30,2,1,1,9,8,8,10
2,30,3,0,2,3,9,1,5
2,30,4,1,4,9,26,5,13
2,30,5,0,4,5,22,1,9
2,30,6,0,1,2,1,1,3
2,30,7,1,3,5,17,2,8
2,30,8,1,1,8,7,7,9
2,30,9,1,1,6,5,5,7
2,30,10,0,5,8,29,3,13
2,30,11,1,6,8,32,2,14
2,30,12,1,1,4,3,3,5
2,30,13,0,3,8,20,5,11
2,30,14,1,4,8,25,4,12
2,30,15,1,6,9,33,3,15
2,30,16,0,3,6,18,3,9
2,30,17,0,7,8,34,1,15
2,30,18,0,2,8,14,6,10
2,30,19,1,4,7,24,3,11
2,30,20,1,1,7,6,6,8
2,30,21,0,5,7,28,2,12
2,30,22,0,7,9,35,2,16
2,30,23,0,8,9,36,1,17
2,30,24,0,2,6,12,4,8
2,30,25,0,2,7,13,5,9
2,30,26,1,4,6,23,2,10
2,30,27,0,2,9,15,7,11
2,30,28,1,3,7,19,4,10
2,30,29,1,1,5,4,4,6
2,30,30,1,3,9,21,6,12
2,30,31,1,1,3,2,2,4
2,30,32,0,5,6,27,1,11
2,30,33,1,3,4,16,1,7
2,30,34,0,6,7,31,1,13
2,30,35,0,2,5,11,3,7
2,30,36,0,2,4,10,2,6
2,30,37,1,1,8,7,7,9
2,30,38,1,3,9,21,6,12
2,30,39,1,2,4,10,2,6
2,30,40,1,5,7,28,2,12
2,30,41,0,5,8,29,3,13
2,30,42,1,2,8,14,6,10
2,30,43,1,2,9,15,7,11
2,30,44,0,6,9,33,3,15
2,30,45,1,3,7,19,4,10
2,30,46,0,2,7,13,5,9
2,30,47,1,2,5,11,3,7
2,30,48,1,5,6,27,1,11
2,30,49,1,3,6,18,3,9
2,30,50,1,7,9,35,2,16
2,30,51,1,1,7,6,6,8
2,30,52,1,3,5,17,2,8
2,30,53,0,2,3,9,1,5
2,30,54,1,4,5,22,1,9
2,30,55,1,4,7,24,3,11
2,30,56,1,1,9,8,8,10
2,30,57,1,1,5,4,4,6
2,30,58,1,3,4,16,1,7
2,30,59,1,1,6,5,5,7
2,30,60,1,4,9,26,5,13
2,30,61,1,5,9,30,4,14
2,30,62,0,7,8,34,1,15
2,30,63,1,4,8,25,4,12
2,30,64,1,6,7,31,1,13
2,30,65,0,6,8,32,2,14
2,30,66,1,1,3,2,2,4
2,30,67,1,2,6,12,4,8
2,30,68,1,1,2,1,1,3
2,30,69,1,3,8,20,5,11
2,30,70,1,8,9,36,1,17
2,30,71,0,4,6,23,2,10
2,30,72,1,1,4,3,3,5
2,30,73,1,6,7,31,1,13
2,30,74,0,2,4,10,2,6
2,30,75,1,1,4,3,3,5
2,30,76,1,5,8,29,3,13
2,30,77,1,2,9,15,7,11
2,30,78,1,1,5,4,4,6
2,30,79,0,7,9,35,2,16
2,30,80,0,2,6,12,4,8
2,30,81,0,4,9,26,5,13
2,30,82,1,3,8,20,5,11
2,30,83,1,3,4,16,1,7
2,30,84,1,3,5,17,2,8
2,30,85,1,4,8,25,4,12
2,30,86,1,8,9,36,1,17
2,30,87,0,2,8,14,6,10
2,30,88,1,2,7,13,5,9
2,30,89,1,3,9,21,6,12
2,30,90,1,1,6,5,5,7
2,30,91,1,1,8,7,7,9
2,30,92,1,3,6,18,3,9
2,30,93,1,4,6,23,2,10
2,30,94,1,1,2,1,1,3
2,30,95,1,5,9,30,4,14
2,30,96,1,4,5,22,1,9
2,30,97,1,3,7,19,4,10
2,30,98,1,5,6,27,1,11
2,30,99,0,2,3,9,1,5
2,30,100,1,1,3,2,2,4
2,30,101,1,1,7,6,6,8
2,30,102,1,4,7,24,3,11
2,30,103,1,5,7,28,2,12
2,30,104,1,6,9,33,3,15
2,30,105,1,7,8,34,1,15
2,30,106,1,1,9,8,8,10
2,30,107,0,6,8,32,2,14
2,30,108,0,2,5,11,3,7
2,30,109,1,4,7,24,3,11
2,30,110,1,5,9,30,4,14
2,30,111,1,1,6,5,5,7
2,30,112,1,4,6,23,2,10
2,30,113,1,1,4,3,3,5
2,30,114,0,2,5,11,3,7
2,30,115,1,3,5,17,2,8
