group,IDNR,sex,grade,age,a1.1,a1.2,a1.3,a1.4,a1.5,a1.6,a1.7,a1.8,a1.9,a1.10,a1.11,a1.12,a1.13,a1.14,a1.15,a1.16
2,843,1,8,15,1,0,1,1,1,1,1,0,1,0,1,-9,-9,-9,-9,-9
2,148,2,7,13,0,0,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,500,2,7,13,1,1,1,1,1,1,1,0,1,0,1,0,-9,-9,-9,-9
2,506,2,7,13,1,1,1,1,0,0,1,1,1,0,1,0,-9,-9,-9,-9
2,571,1,7,13,1,1,0,1,0,1,1,1,1,0,0,0,-9,-9,-9,-9
2,670,1,7,14,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9,-9,-9
2,976,2,8,15,1,1,1,1,1,1,1,0,1,0,1,0,-9,0,-9,-9
2,697,2,6,12,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,303,2,8,13,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0
2,893,2,6,12,1,-9,1,1,-9,0,1,1,1,-9,0,0,-9,-9,-9,-9
2,269,1,6,13,1,0,1,1,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,0
2,394,2,7,13,1,1,1,1,0,1,-9,0,1,1,0,-9,-9,-9,-9,0
2,411,2,8,14,1,1,1,1,1,0,1,0,1,-9,-9,0,0,0,-9,-9
2,787,2,7,14,1,1,1,1,1,0,1,1,1,0,1,-9,-9,-9,-9,-9
2,977,2,8,14,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,523,1,8,15,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
2,700,2,6,12,1,1,1,1,0,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9
2,594,1,6,12,1,1,1,1,0,1,1,0,1,0,1,0,-9,-9,-9,-9
2,580,2,7,13,1,1,1,1,0,0,1,0,1,-9,-9,0,-9,-9,-9,-9
2,316,1,8,14,1,1,1,1,1,1,1,1,1,1,-9,0,0,0,-9,-9
2,492,1,8,15,-9,-9,1,1,-9,1,1,0,1,1,-9,0,-9,-9,-9,-9
2,909,1,6,13,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9,-9,-9
2,52,1,8,14,1,1,1,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,1013,1,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,-9
2,497,1,8,15,1,1,1,1,-9,-9,1,1,1,0,0,0,-9,-9,-9,-9
2,190,1,6,12,1,1,1,1,1,1,1,0,1,1,1,-9,-9,1,0,-9
2,707,2,6,12,1,1,1,1,1,1,1,1,1,-9,-9,0,-9,0,-9,-9
2,966,2,8,14,1,1,1,1,1,1,1,0,1,-9,0,1,1,-9,0,-9
2,309,2,8,14,1,1,1,1,1,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,853,1,8,14,1,1,1,1,-9,1,1,0,1,-9,1,0,-9,-9,-9,-9
2,322,1,7,13,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,0,0,-9
2,666,1,7,14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9
2,250,2,7,13,1,0,1,1,0,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,620,1,7,13,1,1,1,1,1,1,1,-9,1,1,1,0,0,0,-9,0
2,808,2,6,13,1,0,1,1,-9,1,0,1,1,-9,0,0,-9,-9,-9,-9
2,424,1,6,13,1,1,1,1,1,1,1,0,1,1,1,0,0,-9,-9,-9
2,883,2,6,13,1,1,1,1,0,1,1,0,1,0,-9,0,-9,-9,-9,0
2,141,1,7,14,1,1,1,1,1,1,-9,-9,1,-9,-9,0,-9,-9,-9,-9
2,142,2,7,14,1,1,1,1,-9,1,1,0,1,0,-9,0,-9,-9,-9,-9
2,256,1,8,15,1,1,1,1,1,1,1,1,1,1,1,0,-9,0,0,-9
2,295,1,7,13,1,1,0,1,-9,0,1,0,1,0,0,-9,-9,-9,-9,-9
2,1009,1,8,15,0,-9,1,0,-9,-9,-9,-9,1,-9,-9,0,-9,-9,-9,-9
2,766,2,6,13,1,0,1,1,0,1,-9,0,1,-9,1,-9,-9,-9,-9,-9
2,227,2,7,12,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,192,1,7,13,1,1,1,1,0,-9,-9,1,1,-9,-9,-9,-9,-9,-9,-9
2,82,1,7,14,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,812,2,6,12,1,1,1,1,0,1,1,1,1,-9,0,0,-9,0,-9,-9
2,165,1,8,14,1,1,1,1,1,1,1,1,1,0,0,0,-9,0,-9,-9
2,538,2,8,15,1,0,1,1,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,259,1,8,14,1,1,1,1,1,0,-9,1,1,0,-9,0,-9,1,-9,-9
2,772,2,7,14,1,0,1,1,-9,1,0,0,1,-9,-9,-9,-9,-9,-9,-9
2,150,2,7,16,1,-9,1,1,-9,1,0,-9,1,1,-9,0,-9,0,-9,-9
2,591,1,6,12,1,1,1,1,-9,1,1,1,1,0,1,0,0,1,0,0
2,616,2,7,13,0,0,1,1,0,1,1,0,1,-9,0,0,0,-9,-9,-9
2,490,1,8,16,1,1,1,1,0,1,1,1,1,1,0,-9,-9,-9,-9,-9
2,583,2,7,-9,1,1,1,1,1,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,602,2,6,12,1,1,1,1,-9,1,1,1,1,0,0,0,-9,0,-9,-9
2,872,2,6,12,1,1,1,1,0,1,1,0,1,1,-9,0,-9,-9,-9,-9
2,936,1,6,12,1,1,1,1,1,-9,-9,0,1,-9,-9,0,-9,-9,-9,-9
2,945,1,6,12,1,1,1,1,-9,1,1,1,1,0,1,0,0,-9,-9,-9
2,84,2,7,13,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9
2,186,2,6,13,1,1,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9
2,582,2,7,13,1,1,1,1,1,1,1,0,1,0,0,0,-9,-9,-9,-9
2,353,2,8,14,1,1,1,1,0,1,1,0,1,0,0,0,0,0,-9,-9
2,716,2,6,12,1,1,1,1,1,1,1,0,1,1,-9,-9,-9,1,-9,0
2,790,2,7,13,1,1,1,1,1,1,1,0,1,0,1,-9,-9,-9,1,0
2,64,1,8,14,1,1,1,1,1,1,1,1,1,1,0,-9,-9,0,0,0
2,270,1,6,13,1,1,1,1,1,-9,-9,1,1,-9,0,0,-9,-9,0,-9
2,804,2,6,13,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9,0,-9
2,665,1,7,14,1,1,1,1,1,1,1,1,1,0,-9,0,-9,0,-9,-9
2,671,1,7,14,1,1,1,1,1,1,1,1,1,-9,0,1,1,1,-9,-9
2,442,1,6,12,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,588,2,6,12,1,1,1,1,0,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,923,2,6,12,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,0,0
2,914,1,6,13,1,-9,1,1,-9,1,1,1,1,1,0,-9,-9,-9,-9,0
2,62,1,8,15,1,1,1,1,1,1,1,0,1,1,0,-9,0,-9,0,-9
2,268,1,6,13,1,1,1,1,1,1,1,0,1,0,-9,-9,-9,-9,-9,-9
2,810,2,6,13,1,1,1,1,0,1,1,0,1,-9,-9,0,-9,0,-9,-9
2,943,1,6,13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
2,967,2,8,15,1,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9
2,431,2,6,12,1,-9,1,1,1,1,1,0,1,0,-9,-9,-9,-9,-9,0
2,80,1,7,13,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,232,1,6,12,1,0,0,0,0,1,0,1,1,-9,-9,0,-9,-9,-9,-9
2,144,2,7,13,1,0,1,1,0,1,1,1,1,-9,0,-9,-9,-9,0,-9
2,182,1,6,13,1,0,1,0,-9,0,-9,1,1,0,0,0,-9,0,0,-9
2,238,2,7,13,1,0,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,478,1,8,14,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
2,918,1,6,13,1,0,1,1,1,1,1,0,1,0,0,0,0,-9,0,0
2,479,1,8,15,1,0,1,1,0,1,1,0,1,-9,-9,1,-9,-9,0,-9
2,572,1,7,13,1,1,1,1,1,1,1,1,1,-9,1,0,1,1,1,-9
2,398,1,7,14,1,1,1,1,1,1,0,1,1,-9,-9,0,-9,-9,-9,-9
2,468,1,8,14,1,1,1,1,0,1,-9,1,1,1,0,0,-9,-9,-9,-9
2,846,1,8,15,1,1,1,1,1,1,1,0,1,1,-9,0,-9,0,0,-9
2,257,1,8,14,1,1,1,1,1,1,-9,1,1,-9,1,0,-9,0,0,-9
2,956,1,6,14,1,-9,1,1,0,1,1,0,1,0,1,0,-9,0,0,0
2,157,1,8,15,1,1,1,1,1,1,1,1,1,1,1,-9,1,1,0,-9
2,687,1,7,13,1,1,1,1,1,1,-9,1,1,1,1,0,-9,1,-9,-9
2,715,2,6,12,1,1,1,1,1,1,1,1,1,-9,1,-9,-9,-9,-9,-9
2,448,2,6,13,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,850,1,8,14,1,1,1,1,1,1,1,0,1,-9,-9,0,-9,-9,-9,-9
2,121,1,8,15,1,1,1,1,0,1,-9,1,1,1,-9,-9,-9,-9,-9,-9
2,117,1,8,14,1,1,1,1,1,1,-9,1,1,1,-9,-9,-9,-9,-9,-9
2,514,2,7,13,1,0,1,1,-9,1,0,1,1,-9,-9,-9,-9,-9,-9,-9
2,763,1,6,13,1,1,1,1,1,1,1,1,1,0,-9,0,0,-9,0,0
2,1,1,8,15,1,1,1,1,0,1,1,1,0,0,0,0,-9,0,0,-9
2,267,1,6,12,1,0,1,1,1,1,1,1,0,0,0,0,-9,0,-9,-9
2,282,2,6,12,1,1,1,1,-9,1,1,1,0,-9,-9,0,-9,-9,-9,-9
2,880,2,6,12,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
2,23,1,7,13,1,1,1,1,1,1,1,1,0,-9,0,-9,-9,1,0,-9
2,428,1,6,13,1,1,1,1,1,1,1,1,0,-9,-9,0,-9,0,-9,0
2,450,2,6,13,1,1,1,1,-9,1,1,0,0,-9,-9,0,-9,-9,-9,-9
2,604,1,6,13,1,0,1,1,0,1,0,1,0,1,0,0,-9,0,-9,-9
2,693,2,7,13,1,1,1,1,-9,0,-9,0,0,-9,-9,-9,-9,-9,-9,-9
2,696,2,6,13,1,1,1,1,1,1,0,0,0,0,0,0,-9,-9,-9,0
2,822,1,7,13,1,1,1,1,1,1,1,0,0,0,1,1,1,1,-9,-9
2,1102,1,7,13,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9,-9,-9
2,152,2,7,14,1,1,1,1,-9,1,1,-9,0,-9,-9,0,0,-9,-9,-9
2,312,1,8,14,1,1,1,1,1,1,1,0,0,0,-9,0,-9,0,0,-9
2,342,1,8,14,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
2,513,2,7,14,1,1,1,1,0,1,1,0,0,0,-9,-9,-9,-9,-9,-9
2,530,2,8,14,1,1,1,1,0,1,1,0,0,-9,-9,0,-9,-9,-9,-9
2,585,2,7,14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2,610,1,7,14,0,0,1,1,0,0,1,1,0,1,0,0,-9,0,0,-9
2,640,1,8,14,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-9
2,739,1,8,14,1,1,1,1,1,1,1,0,0,-9,1,0,-9,-9,-9,-9
2,746,2,8,14,1,1,1,1,1,1,1,1,0,1,1,0,-9,0,-9,-9
2,774,2,7,14,1,0,1,1,1,1,1,0,0,-9,-9,0,-9,-9,-9,-9
2,781,2,7,14,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9
2,831,1,7,14,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
2,131,1,7,15,1,1,1,1,0,1,0,0,0,1,1,0,0,0,-9,-9
2,529,2,8,15,1,1,1,1,0,0,1,0,0,-9,-9,0,-9,-9,-9,-9
2,968,2,8,15,1,1,1,1,1,1,-9,0,0,-9,1,-9,-9,-9,-9,-9
2,385,2,7,13,1,1,1,1,-9,1,1,1,0,0,0,-9,-9,-9,-9,-9
2,927,2,6,13,1,0,1,1,0,1,1,1,0,0,0,-9,0,0,-9,-9
2,775,2,7,14,1,1,1,1,1,1,1,1,0,1,1,1,-9,-9,-9,-9
2,800,2,6,13,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
2,826,1,7,14,1,1,1,-9,-9,1,1,0,0,0,0,-9,-9,-9,-9,-9
2,785,2,7,14,1,1,1,1,0,1,1,0,0,-9,1,-9,-9,-9,-9,-9
2,760,2,6,13,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
2,402,1,7,15,1,0,1,0,1,1,0,1,0,0,0,-9,0,0,0,-9
2,916,1,6,13,1,1,1,1,0,1,1,1,0,-9,0,-9,-9,0,0,0
2,703,2,6,13,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9,-9
2,951,1,6,13,1,0,1,1,1,1,1,1,0,0,1,0,-9,-9,-9,-9
2,104,1,8,14,1,1,1,1,1,1,1,1,0,1,0,0,1,-9,-9,-9
2,540,1,8,15,1,1,1,1,-9,1,1,0,0,-9,-9,0,0,-9,-9,-9
2,9,1,7,16,-9,-9,1,1,0,0,-9,0,0,-9,-9,-9,-9,-9,-9,-9
2,578,2,7,13,1,1,1,1,0,1,1,1,0,-9,-9,0,-9,0,0,-9
2,970,2,8,15,1,1,1,1,0,0,1,0,0,1,0,-9,-9,-9,-9,-9
2,706,2,6,13,1,1,1,1,1,0,0,0,0,-9,-9,0,-9,-9,-9,-9
2,825,1,7,14,1,1,1,1,1,1,1,0,0,0,0,-9,-9,-9,-9,-9
2,253,1,8,15,1,1,1,1,0,1,0,1,0,1,1,0,-9,0,0,-9
2,940,1,6,12,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
2,906,2,6,13,1,1,1,1,-9,1,1,0,0,0,0,0,-9,-9,-9,-9
2,761,2,6,12,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9,-9,-9
2,108,2,8,14,0,0,1,1,0,1,1,1,0,-9,0,0,-9,-9,-9,-9
2,622,1,7,14,1,0,1,1,1,-9,1,1,0,-9,-9,0,0,-9,-9,0
2,741,2,8,15,1,0,1,1,1,1,1,0,0,0,-9,0,-9,-9,-9,-9
2,44,2,7,13,1,1,1,1,0,1,1,0,0,0,0,0,-9,0,0,-9
2,864,1,8,15,1,1,1,1,0,1,1,0,0,0,0,0,-9,-9,-9,-9
2,367,2,7,13,1,-9,1,1,1,1,0,1,0,1,-9,-9,-9,-9,-9,-9
2,798,2,6,12,1,1,1,1,1,1,0,1,0,-9,1,-9,-9,-9,-9,-9
2,74,1,7,13,1,1,1,1,0,1,1,0,0,1,1,0,-9,0,0,-9
2,173,1,8,15,1,1,1,1,0,0,-9,0,0,0,-9,-9,-9,-9,-9,-9
2,248,2,7,13,1,0,1,1,0,1,1,0,0,1,0,-9,-9,-9,-9,-9
2,119,2,8,15,1,1,1,1,-9,1,1,1,0,-9,-9,1,-9,-9,-9,-9
2,341,1,8,15,1,1,1,1,0,1,1,0,0,1,0,0,-9,0,-9,-9
2,136,1,7,13,1,-9,1,1,1,1,1,1,0,-9,-9,-9,-9,0,-9,-9
2,366,2,7,13,1,0,1,1,0,1,1,0,0,1,-9,-9,-9,-9,-9,-9
2,833,1,7,13,1,1,1,1,1,1,0,1,0,1,1,-9,-9,-9,0,-9
2,139,1,7,13,1,1,1,1,-9,0,1,1,0,-9,0,-9,-9,0,-9,0
2,371,1,7,13,1,1,0,1,1,1,1,1,0,0,1,0,-9,0,-9,-9
2,647,1,8,15,1,1,1,1,1,1,1,1,0,1,1,-9,-9,-9,0,-9
2,388,1,7,13,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-9,-9
2,361,2,8,14,1,1,1,1,-9,1,1,-9,0,-9,-9,-9,-9,-9,-9,-9
2,502,2,7,13,1,0,1,1,0,-9,1,1,0,-9,0,0,-9,-9,-9,-9
2,389,1,7,14,1,1,1,1,0,1,1,1,0,1,1,-9,-9,0,0,0
2,541,1,8,15,1,1,1,1,1,1,1,1,0,0,0,0,-9,0,1,-9
2,754,2,6,12,1,0,1,1,-9,0,1,1,0,-9,-9,-9,-9,-9,-9,-9
2,753,2,6,12,1,0,1,1,0,0,-9,0,0,0,-9,-9,-9,-9,-9,-9
2,35,1,7,13,1,1,1,1,1,0,1,1,0,0,-9,0,-9,0,-9,-9
2,464,2,8,14,1,1,1,1,0,0,-9,1,0,-9,1,0,-9,0,-9,-9
2,32,1,7,13,1,1,1,1,-9,1,1,0,-9,-9,-9,0,-9,0,-9,-9
2,33,1,7,13,1,0,1,1,1,1,1,1,-9,0,0,0,-9,-9,-9,-9
2,40,2,7,13,1,1,1,1,-9,1,-9,1,-9,-9,-9,0,-9,-9,-9,-9
2,78,1,7,13,0,1,1,1,1,1,1,0,-9,0,-9,0,-9,0,0,0
2,426,1,6,13,1,0,1,1,-9,-9,-9,1,-9,-9,-9,0,-9,0,-9,-9
2,770,2,7,13,1,1,1,1,1,0,0,0,-9,0,0,0,-9,0,-9,0
2,814,2,6,13,1,1,1,1,0,1,1,1,-9,-9,0,-9,-9,-9,-9,-9
2,1106,2,7,13,-9,-9,1,1,-9,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,7,2,7,14,1,1,1,1,-9,1,1,0,-9,1,-9,0,-9,1,-9,-9
2,85,1,7,14,1,0,1,1,0,-9,1,1,-9,0,0,0,-9,0,-9,0
2,106,2,8,14,1,0,1,1,-9,1,1,-9,-9,-9,-9,0,-9,-9,-9,-9
2,336,2,7,14,1,1,1,1,-9,1,1,1,-9,1,1,-9,-9,-9,-9,-9
2,354,2,8,14,-9,1,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,386,2,7,14,0,1,1,1,0,-9,1,1,-9,-9,1,-9,-9,-9,-9,-9
2,413,2,8,14,1,1,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,989,1,6,12,1,0,1,1,1,1,1,0,-9,1,-9,0,-9,1,-9,-9
2,331,2,7,13,1,1,1,1,-9,1,1,0,-9,-9,0,-9,-9,-9,-9,-9
2,1011,1,8,14,1,-9,1,1,-9,1,-9,1,-9,-9,-9,-9,-9,-9,-9,0
2,1024,2,8,15,1,1,1,1,-9,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,76,1,7,13,1,1,1,1,1,1,1,0,-9,0,1,0,-9,-9,0,0
2,317,1,8,14,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,433,2,6,13,1,1,1,1,-9,1,1,1,-9,0,-9,-9,-9,0,-9,-9
2,731,2,8,14,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,508,2,7,13,1,1,1,1,0,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,623,1,7,16,-9,1,1,1,-9,0,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,659,1,8,15,1,1,1,1,0,1,1,0,-9,1,0,-9,-9,0,0,0
2,988,1,6,13,1,1,0,1,1,1,1,0,-9,-9,-9,0,-9,1,0,-9
2,200,1,7,14,1,1,1,1,1,0,-9,0,-9,1,-9,0,-9,-9,-9,-9
2,695,2,6,13,1,1,1,1,0,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,584,2,7,13,1,1,1,1,1,1,-9,-9,-9,0,0,-9,0,-9,-9,-9
2,352,2,8,14,1,1,1,1,-9,1,1,0,-9,-9,1,-9,-9,-9,-9,-9
2,650,2,8,14,1,1,1,1,-9,1,1,1,-9,1,-9,0,-9,-9,-9,-9
2,273,1,6,12,1,1,1,1,1,0,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,92,1,7,13,1,1,1,1,1,1,1,0,-9,0,-9,-9,-9,-9,-9,-9
2,347,1,8,15,1,1,1,1,-9,1,1,1,-9,0,0,0,0,-9,-9,0
2,474,2,8,14,1,-9,1,1,-9,-9,1,1,-9,-9,-9,-9,-9,0,-9,-9
2,1116,1,7,14,1,0,1,1,0,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,219,2,7,13,1,1,1,1,-9,0,1,1,-9,0,-9,-9,-9,-9,-9,-9
2,709,2,6,13,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,195,2,7,14,-9,-9,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,994,2,6,12,1,1,1,1,1,1,1,1,-9,-9,-9,0,1,1,0,0
2,747,2,8,14,1,1,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,477,1,8,15,1,1,1,1,-9,1,1,0,-9,1,-9,0,-9,-9,-9,-9
2,93,1,7,16,1,0,1,1,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,710,2,6,12,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,990,1,6,13,1,1,1,1,-9,1,1,1,-9,0,-9,-9,-9,0,0,-9
2,802,2,6,13,1,1,1,1,-9,1,0,1,-9,0,1,-9,-9,-9,-9,-9
2,101,1,8,14,-9,1,1,1,0,1,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,12,2,7,13,1,1,1,1,0,-9,1,1,-9,1,-9,-9,-9,0,-9,-9
2,145,2,7,13,1,0,1,1,-9,1,1,0,-9,-9,-9,0,-9,0,-9,-9
2,99,2,8,15,1,1,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,755,1,6,12,1,0,1,1,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,180,2,6,13,1,1,1,1,-9,0,-9,0,-9,0,-9,0,-9,-9,-9,-9
2,465,1,8,14,1,1,1,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,34,1,7,13,1,1,1,1,1,1,-9,1,-9,0,-9,0,-9,0,-9,-9
2,244,1,7,13,1,1,1,1,-9,1,1,1,-9,0,-9,0,-9,-9,-9,-9
2,299,2,7,13,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,189,2,6,12,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,289,2,7,13,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,1016,2,8,15,1,1,1,1,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,518,2,7,13,1,0,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9,-9
2,1000,2,6,12,1,1,1,1,-9,1,1,1,-9,1,0,0,-9,0,-9,-9
2,392,2,7,13,1,-9,1,1,-9,-9,1,-9,-9,1,-9,-9,-9,-9,-9,-9
2,374,2,7,13,1,1,1,1,1,1,0,0,-9,0,-9,0,-9,-9,-9,-9
2,151,2,7,14,1,-9,1,1,-9,1,-9,1,-9,-9,-9,0,-9,-9,-9,-9
2,776,2,7,14,1,0,1,1,0,0,0,1,-9,0,0,-9,-9,-9,-9,-9
2,1018,2,8,14,1,-9,1,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,298,1,7,13,1,1,1,1,1,-9,0,1,-9,-9,0,-9,-9,-9,-9,-9
2,132,1,7,14,0,1,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,764,1,6,13,1,0,1,1,0,1,1,0,-9,0,0,-9,0,-9,-9,-9
2,271,1,6,13,0,0,1,1,0,1,0,1,-9,-9,1,0,0,0,-9,-9
2,1010,1,8,15,1,1,1,1,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
2,1003,2,6,13,1,1,1,1,0,1,1,0,-9,-9,-9,0,-9,-9,-9,-9
2,133,1,7,13,0,1,1,1,-9,1,-9,0,-9,-9,-9,0,-9,-9,-9,-9
2,127,2,7,13,1,-9,1,1,-9,1,1,1,-9,-9,0,0,-9,-9,-9,-9
2,225,2,7,13,-9,-9,1,1,-9,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9